"name","type","typecode","address","location","location_geo","pname","cityname","tel","photos"
"龙龛生态园","风景名胜;风景名胜;风景名胜","110200","龙龛村","100.206478,25.697480","{""coordinates"":[100.206478,25.697480],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/40637f89f7324c346b2ddc5bc47c95d6""}]"
"大理经济开发区清真寺","风景名胜;风景名胜;回教寺","110207","漾濞路301号","100.240140,25.590998","{""coordinates"":[100.240140,25.590998],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55718ceba310390a88c31931""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55718ceba310390a88c31933""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/61d7f66fab26ccb5003723d766efec43""}]"
"无为寺","风景名胜;风景名胜;风景名胜","110200","023乡道东150米","100.119329,25.723881","{""coordinates"":[100.119329,25.723881],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b3b65f7047773a81c0c64ee0d9d081fc""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b266c9a25137664556a18eb3364dc553""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c60b61a8cbd5e983e87de902197872a2""}]"
"喜洲古镇","风景名胜;风景名胜;风景名胜","110200","以北18公里处","100.131573,25.852915","{""coordinates"":[100.131573,25.852915],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":""喜洲镇,url"":""http://store.is.autonavi.com/showpic/4ba362bb5b5093c894b3831c9f61ebe8""},{""title"":""喜洲镇,url"":""http://store.is.autonavi.com/showpic/bdc24bccb52e546b5dc06c6898cfcb1e""},{""title"":""喜洲镇,url"":""http://store.is.autonavi.com/showpic/1cfc3845a3e0c965d208bd83ef153d3d""}]"
"尹辅成院","风景名胜;风景名胜;风景名胜","110200","白族自治州大理市喜洲古镇内","100.134640,25.854681","{""coordinates"":[100.134640,25.854681],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0f05488b26f66657a8f8bf5091a59f75""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1242493aa14493cf12b94f6760ea6271""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6924180db255a19c4ba4ccb623a98718""}]"
"喜洲古镇-题名坊","风景名胜;风景名胜;风景名胜","110200","喜洲镇四方街","100.132216,25.853176","{""coordinates"":[100.132216,25.853176],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/27adbd091717a57bfc7a13c907686c98""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/aeede59bd066425abe98079e613dd211""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fd334930df70e920b316a6239c5a9a7b""}]"
"大理古城-杜文秀元帅府","风景名胜;风景名胜;风景名胜","110200","大复兴路111号","100.162295,25.689565","{""coordinates"":[100.162295,25.689565],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/92f08eac771a7761cb737b87d972a588""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b0a7c0b3cb5bac2664b3ae96a3f44f95""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/99fab7a1ddb40348ef0d64e38d08f5e8""}]"
"本主庙","风景名胜;风景名胜;风景名胜","110200","环海东路东100米","100.213441,25.868368","{""coordinates"":[100.213441,25.868368],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"魁星阁","风景名胜;风景名胜;寺庙道观","110205","中丞街附近","100.210522,25.593476","{""coordinates"":[100.210522,25.593476],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"喜洲古镇-翰林","风景名胜;风景名胜;风景名胜","110200","喜洲古镇内","100.132280,25.853367","{""coordinates"":[100.132280,25.853367],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1e9732f799c7ce197df093cd42b295b5""}]"
"喜洲古镇-十隍殿","风景名胜;风景名胜;风景名胜","110200","喜洲镇大丽线正义门","100.127608,25.852151","{""coordinates"":[100.127608,25.852151],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"七尺书楼","风景名胜;风景名胜;风景名胜","110200","喜洲镇四方街中和巷七号","100.132708,25.853442","{""coordinates"":[100.132708,25.853442],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f9a23c15b1f7c0faf0c4ae5bbccd9677""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/84a408da5604196f39195441a0a19069""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8bc5db313c133082f32ff4681d9af153""}]"
"百里云龙","风景名胜;风景名胜;风景名胜","110200","苍山景区内","100.119895,25.695485","{""coordinates"":[100.119895,25.695485],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"大理古城-诚心井","风景名胜;风景名胜;风景名胜","110200","新民路与护国路交叉口","100.163224,25.694917","{""coordinates"":[100.163224,25.694917],""type"":""Point""}","云南省","大理白族自治州","15911233980","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/646cd8db2e867c4a38fd3b374a3e63ed""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/929708a99eefef7a109eb45f6d047477""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b238890539def6f6b6e5b69c86cf3390""}]"
"景帝祠","风景名胜;风景名胜;风景名胜","110200","环海路西50米","100.170292,25.928970","{""coordinates"":[100.170292,25.928970],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"天工坊","风景名胜;风景名胜;风景名胜","110200","喜洲镇市坪街124号","100.134496,25.853891","{""coordinates"":[100.134496,25.853891],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/87bbb63adfe49e7d2d3f9b2fbf8c7b4b""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/815f96e21534bdf93c9d794c3290111e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6d417d0cb10c34b920cf72b9a44d1b03""}]"
"罗荃塔","风景名胜;风景名胜;风景名胜","110200","海东镇环海路罗荃半岛旅游区内","100.237334,25.706092","{""coordinates"":[100.237334,25.706092],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/09df12068218ccff07c4332ae54caeb4""}]"
"石屏村本主庙","风景名胜;风景名胜;寺庙道观","110205","滨海大道30号附近","100.262409,25.607059","{""coordinates"":[100.262409,25.607059],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"西洋红院","风景名胜;风景名胜;风景名胜","110200","下关大理古城以南4公里观音塘旁大理张家花园内","100.182450,25.653215","{""coordinates"":[100.182450,25.653215],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"金梭岛-三星庙","风景名胜;风景名胜;风景名胜","110200","洱海金梭岛旅游景区内","100.260231,25.693741","{""coordinates"":[100.260231,25.693741],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"喜洲古镇-张进士府","风景名胜;风景名胜;风景名胜","110200","喜洲古镇内","100.133058,25.852738","{""coordinates"":[100.133058,25.852738],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"金庸书阁","风景名胜;风景名胜;风景名胜","110200","龙山行政办公区","100.268700,25.608639","{""coordinates"":[100.268700,25.608639],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"喜洲古镇-百忍家风","风景名胜;风景名胜;风景名胜","110200","喜洲古镇内","100.130566,25.852787","{""coordinates"":[100.130566,25.852787],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"大理古城-大理天主教堂","风景名胜;风景名胜;教堂","110206","新民路6号","100.164114,25.693064","{""coordinates"":[100.164114,25.693064],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1145cdc19b9a9b7e430e7eeface866e1""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e362239cffcbcaea317e5acab95db390""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/96007aa4c0d57fda61fa8addd7b87417""}]"
"徐霞客游记碑","风景名胜;风景名胜;风景名胜","110200","喜洲镇上关村上关花景区内","100.095553,25.920159","{""coordinates"":[100.095553,25.920159],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"喜洲古镇-正义门","风景名胜;风景名胜;风景名胜","110200","221省道附近","100.127480,25.851627","{""coordinates"":[100.127480,25.851627],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1ba468248f21d7a1b091325131d6e960""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3014a713a995e1995b129cda595beff9""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8e18f52f5d47072b4ce701c1322fc1ab""}]"
"金顶寺","风景名胜;风景名胜;寺庙道观","110205","城牛井镇炼洞乡鸡足山天柱峰顶","100.358988,25.969045","{""coordinates"":[100.358988,25.969045],""type"":""Point""}","云南省","大理白族自治州","0872-7350060;0872-7350020","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3db1575901ce620b676393d367dacce1""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/cdc2ea6485ffdc02cd62a9710fdd4543""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3a6dbe73a764be1c7fa3e1426490ff05""}]"
"灵象寺","风景名胜;风景名胜;寺庙道观","110205","[]","100.212571,25.601680","{""coordinates"":[100.212571,25.601680],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"城北文乐园","风景名胜;风景名胜;风景名胜","110200","喜洲镇城北村","100.136912,25.856388","{""coordinates"":[100.136912,25.856388],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"驭龙寺","风景名胜;风景名胜;风景名胜","110200","洱海挖色镇内","100.226031,25.823427","{""coordinates"":[100.226031,25.823427],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"玉龙寺","风景名胜;风景名胜;寺庙道观","110205","巍山路426号","100.255507,25.592958","{""coordinates"":[100.255507,25.592958],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d127a3103f4075ef928a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d127a3103f4075ef9288""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d901e5a61fc837b3978bf739b5039fc2""}]"
"大理古城-檽星门","风景名胜;风景名胜;风景名胜","110200","博爱路54号附近","100.159752,25.690626","{""coordinates"":[100.159752,25.690626],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2dc88795af0fcdc0785703f20f842f85""}]"
"喜洲古镇-尹氏宗祠","风景名胜;风景名胜;风景名胜","110200","喜洲古镇内","100.131780,25.854892","{""coordinates"":[100.131780,25.854892],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/db14024c09b017ee67e8d0ec30f456bf""}]"
"本主庙","风景名胜;风景名胜;风景名胜","110200","机场路东100米","100.323921,25.620530","{""coordinates"":[100.323921,25.620530],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"金梭岛龙宫景区-东洞口","风景名胜;风景名胜;风景名胜","110200","洱海金梭岛旅游景区内","100.259919,25.691146","{""coordinates"":[100.259919,25.691146],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"柏节祠","风景名胜;风景名胜;风景名胜","110200","双狮路与214国道交叉口南150米","100.153763,25.700785","{""coordinates"":[100.153763,25.700785],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/33fba24be5a070c280058405a5294e6f""}]"
"寸家大院","风景名胜;风景名胜;风景名胜","110200","大丽线","100.104525,25.921518","{""coordinates"":[100.104525,25.921518],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"杨氏宗祠","风景名胜;风景名胜;寺庙道观","110205","环海西路南50米","100.140976,25.863158","{""coordinates"":[100.140976,25.863158],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/27d8e350f52a0ff5cfb987d4b00f7f5a""}]"
"民族广场-明珠广场","风景名胜;公园广场;城市广场","110105","创新工业园区天井办事处","100.246702,25.597766","{""coordinates"":[100.246702,25.597766],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e1937b0d5f5b2bfca062a110556a00c4""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/da5d08eb4661f669d03c9dc27a170306""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/52ef6b060f3d871f05f27b1e84e455c7""}]"
"大理古城-武成门","风景名胜;风景名胜;风景名胜","110200","博爱路51号","100.159861,25.690646","{""coordinates"":[100.159861,25.690646],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e51944a5d4156e282ddef1bf852ba958""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/bedf3459f82af7c6b27116791c818662""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/df237f7a246815257cca19362b656ce7""}]"
"海门口遗址","风景名胜;风景名胜;风景名胜","110200","环剑湖公路西50米","99.919772,26.466917","{""coordinates"":[99.919772,26.466917],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":""海门口遗址,url"":""http://store.is.autonavi.com/showpic/92a016b483ea037ba370ba038cd0fd29""},{""title"":""海门口遗址,url"":""http://store.is.autonavi.com/showpic/195f65a626317559c32a0c121a709895""},{""title"":""海门口遗址,url"":""http://store.is.autonavi.com/showpic/22784263a9643f84bdcd1ab917816b47""}]"
"本主庙","风景名胜;风景名胜;寺庙道观","110205","小邑庄","100.194693,25.710968","{""coordinates"":[100.194693,25.710968],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"文昌宫(荷花村店)","风景名胜;风景名胜相关;旅游景点","110000","滨海大道与通海路交叉口南100米","100.258369,25.606540","{""coordinates"":[100.258369,25.606540],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"唐僧庙","风景名胜;风景名胜;寺庙道观","110205","下崇村附近","100.111967,25.797436","{""coordinates"":[100.111967,25.797436],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"云游坊","风景名胜;风景名胜;风景名胜","110200","苍山景区内","100.119945,25.695488","{""coordinates"":[100.119945,25.695488],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"大理港游船码头","风景名胜;风景名胜;风景名胜","110200","滨海大道北","100.237069,25.602039","{""coordinates"":[100.237069,25.602039],""type"":""Point""}","云南省","大理白族自治州","13038626717","[]"
"普光寺","风景名胜;风景名胜;寺庙道观","110205","236省道北200米","99.989197,25.652010","{""coordinates"":[99.989197,25.652010],""type"":""Point""}","云南省","大理白族自治州","[]","[]"
"大理古城-周家院","风景名胜;风景名胜;风景名胜","110200","福康里1","100.161038,25.697536","{""coordinates"":[100.161038,25.697536],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55820e25a310484c4e48be2b""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55820e25a310484c4e48be29""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/55820e24a310484c4e48be27""}]"
"大理古城-茶禅道","风景名胜;风景名胜;风景名胜","110200","一塔路42号大理古城","100.159226,25.696670","{""coordinates"":[100.159226,25.696670],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5582100ba310484c4e48bfb7""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5582100ba310484c4e48bfb5""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5582100ba310484c4e48bfb3""}]"
